Phylum,Class,Order,Family,Genus,S1,S2,S3,S4,S5,S6,MOsof,MOtun,MOexo,MOcru,MOcus,MOsta,L1,L2,L3,L4,EDasx,EDsxpl,EDsxbe,EDsxbr,LDpk,LDlc,LDdi,LHtub,LHbur,LHfre,LHcre,LHepi,LHatt,Sd0,Sd1,Sd2,Sd3,Fspf,Fsdf,Fssf,Fsca,Fprd,Fpar,M1,M4,M3,M2,Rdif,Rsrf,Rup,Rdow,Rno
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,1,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Polinices,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,3,1,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Ovulidae,Simnia,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Onoba,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Tornidae,Tornus,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Triviidae,Trivia,1,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Lamellaria,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Velutina,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Neogastropoda,Borsoniidae,Typhlomangelia,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Beringius,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,3,0,1,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Colus,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Turrisipho,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Volutopsius,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Buccinidae,,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,1,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Clathurellidae,Comarmondia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Mangelia,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Neogastropoda,Muricidae,Trophonopsis,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Neogastropoda,Muricidae,,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,1
Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Nudibranchia,Arminidae,Armina,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Coryphella,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,Nudibranchia,Cuthonidae,Cuthona,1,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,3,0,0,3,0,0,0
Mollusca,Gastropoda,Nudibranchia,Dorididae,Doris,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto,1,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,3,0,0,3,0,0,0
Mollusca,Gastropoda,Nudibranchia,Embletoniidae,Embletonia,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,3,0,0,3,0,0,0
Mollusca,Gastropoda,Nudibranchia,Facelinidae,Facelina,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,3,0,0,1,0,0,0
Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Goniodoris,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Okenia,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Nudibranchia,Polyceridae,Limacia,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,Nudibranchia,,,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,3,1,1,1,0,0,1
Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Berthella,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Pleurobranchus,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,1,0,0,1
Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1
Mollusca,Gastropoda,Trochida,Trochidae,Clelandella,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,1
Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,0,1,0,1,0,0,3,1,1,0,3,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Trochida,Trochidae,,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1
Mollusca,Gastropoda,,Acteonidae,Acteon,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,3,3,1,0,0,0
Mollusca,Gastropoda,,Epitoniidae,Epitonium,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,,Lottiidae,Tectura,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,,Patellidae,Patella,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,,Plakobranchidae,Elysia,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,,Pyramidellidae,Brachystomia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,,Pyramidellidae,Odostomia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,,Pyramidellidae,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,1,0,1,0,3,0,0,0,1,1,0,0,0,1,0,0,3,0,0,1,0,0,1
Mollusca,Gastropoda,,Turritellidae,Turritella,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0
Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1
Mollusca,Polyplacophora,Chitonida,Lepidochitonidae,Lepidochitona,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3
Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3
Mollusca,Polyplacophora,Lepidopleurida,Hanleyidae,Hanleya,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1
Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Leptochiton,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1
Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Antalis,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,3,0,0,0,0,3,0,3,3,0,0
Mollusca,Scaphopoda,Gadilida,Gadilidae,Cadulus,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,3,1,1,0,0,0
Mollusca,Scaphopoda,Gadilida,Pulsellidae,Pulsellum,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,3,1,1,0,0,0
Mollusca,Solenogastres,,Neomeniidae,Neomenia,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,3,0,1,1,0,0
Mollusca,Solenogastres,,Pruvotinidae,Eleutheromenia,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Mollusca,Solenogastres,,Pruvotinidae,Pruvotina,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
Mollusca,Solenogastres,,Rhopalomeniidae,Rhopalomenia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Nemertea,Palaeonemertea,,Tubulanidae,Tubulanus,0,0,0,0,2,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,3,0,0,0,3,3,1,1,0,0,0,3,3,0,0,0,3,3,1,0,0,0,0
Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,0,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,1,1,0,0,0,3,3,0,0,1,3,3,1,0,0,0,0
Nemertea,,,,,0,0,1,1,1,1,3,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,3,0,0,0,3,3,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0
Phoronida,,,Phoronidae,Phoronis,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Platyhelminthes,Turbellaria,,,,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0
Porifera,Calcarea,Baerida,Baeriidae,Leuconia,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Calcarea,Clathrinida,Clathrinidae,Clathrina,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Calcarea,Leucosolenida,Leucosoleniidae,Leucosolenia,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Calcarea,Leucosolenida,Sycettidae,Sycon,1,1,1,0,0,0,0,0,0,0,0,3,0,1,1,0,3,1,0,1,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Agelasida,Hymerhabdiidae,Prosuberites,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Axinellida,Axinellidae,Axinella,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3,0,0,2,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Axinellida,Axinellidae,Phakellia,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,3,0,0,2,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Axinellida,Raspailiidae,Hymeraphia,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia,0,0,1,1,1,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Axinellida,Raspailiidae,,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Chondrillida,Halisarcidae,Halisarca,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,3,1,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hemimycale,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas,0,0,0,0,3,0,0,0,0,3,1,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Poecilosclerida,Myxillidae,Myxilla,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,1,3,0,0,2,0,1,1,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3,1,0,0,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Porifera,Homoscleromorpha,Homosclerophorida,Oscarellidae,Oscarella,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Priapulida,,Priapulomorpha,Priapulidae,Priapulus,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0
Sipuncula,Phascolosomatidea,Aspidosiphonida,Aspidosiphonidae,Aspidosiphon,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2,0,0,2,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0
Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Golfingia,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,1,1,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0
Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Nephasoma,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,3,1,1,1,0,3,3,0,0,0,3,0,0,1,1,1,0,0,0
Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Thysanocardia,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,3,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0
Sipuncula,Sipunculidea,Golfingiida,Phascolionidae,Onchnesoma,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
